"article_id","article_version","article_type","code_table_row","brand_name","eff_date","end_date","comments","hcpc_code_id","hcpc_code_version","last_updated","short_description","long_description"
"53066","95","3","141","Nitroglycerine Lingual spray,
Nitrolingual®, 
Nitromist®","2016-05-16 00:00:00","2017-07-17 00:00:00","Apparent on its Face|Acceptable Evidentiary Criteria Available","J3490","100","2026-01-20 13:10:21","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53066","95","3","142","Haegarda®","2017-10-02 00:00:00","2019-02-09 00:00:00","Acceptable Evidentiary Criteria Available","J3490","100","2026-01-20 13:10:21","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53066","95","3","143","Wezlana™ (ustekinumab-auub) subcutaneous use*","2024-03-16 00:00:00","2024-06-30 00:00:00","Acceptable Evidentiary Criteria Available","J3490","100","2026-01-20 13:10:21","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53066","95","3","144","Wezlana™ (ustekinumab-auub) subcutaneous use*","2024-03-16 00:00:00","2024-06-30 00:00:00","Acceptable Evidentiary Criteria Available","J3590","100","2026-01-20 13:10:21","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53066","95","3","145","Omvoh™ (mirikizumab-mrkz), subcutaneous use*","2024-01-14 00:00:00","2024-06-30 00:00:00","Apparent on its Face","J3590","100","2026-01-20 13:10:21","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53066","95","3","146","Zinbryta®","2017-07-17 00:00:00","2020-07-15 00:00:00","Presumption of Long-Term Non-Acute Administration","J3590","100","2026-01-20 13:10:21","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53066","95","3","147","Efalizumab, Raptiva®","2007-07-16 00:00:00","2009-04-08 00:00:00","","J3590","100","2026-01-20 13:10:21","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53066","95","3","148","Actemra®","2017-07-03 00:00:00","2020-07-15 00:00:00","Presumption of Long-Term Non-Acute Administration","J3590","100","2026-01-20 13:10:21","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53066","95","3","149","Tezspire™ (tezepelumab-ekko).","2022-07-01 00:00:00","2022-07-01 00:00:00","Apparent on its Face","J3590","100","2026-01-20 13:10:21","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53066","95","3","150","Roferon-A®","2012-06-18 00:00:00","2016-03-23 00:00:00","","J9213","100","2026-01-20 13:10:21","Interferon alfa-2a inj","INJECTION, INTERFERON, ALFA-2A, RECOMBINANT, 3 MILLION UNITS"
"53066","95","3","151","Sermorelin","2007-07-16 00:00:00","2017-03-23 00:00:00","Acceptable Evidentiary Criteria Available","Q0515","100","2026-01-20 13:10:21","Sermorelin acetate injection","INJECTION, SERMORELIN ACETATE, 1 MICROGRAM"
"53066","95","3","152","XX000","2014-01-01 00:00:00","2014-01-01 00:00:00","","XX000","100","2026-01-20 13:10:21","Not Applicable","Not Applicable"
"53066","95","3","153","XX000","2014-01-01 00:00:00","2014-01-01 00:00:00","","XX000","100","2026-01-20 13:10:21","Not Applicable","Not Applicable"
"53066","95","3","154","XX000","2014-01-01 00:00:00","2014-01-01 00:00:00","","XX000","100","2026-01-20 13:10:21","Not Applicable","Not Applicable"
"53066","95","3","155","xx000","2012-11-19 00:00:00","2012-11-29 00:00:00","","XX000","100","2026-01-20 13:10:21","Not Applicable","Not Applicable"
"53127","187","3","1","Amjevita (adalimumab-atto)","2017-08-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","2","Pegasys, Pegasys Proclick (peginterferon alfa-2a)
","2016-03-17 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","3","Sylatron (peginterferon alfa-2b)","2016-03-17 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","4","TriMix","2016-03-17 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","5","Bydureon (exenatide extended release for injectable suspension)","2015-10-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","6","Byetta (exenatide injection)","2015-10-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","7","Tanzeum 30mg (albiglutide for subcutaneous injection)","2015-10-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","8","Victoza (liraglutide)","2015-10-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","9"," Signifor (pasireotide)","2015-10-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","10","Myalept 11mg (metreleptin for injection)","2015-10-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","11","Kineret 100mg (anakinra)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","12","Symlin (pramlintide acetate injection)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","13","PegIntron (pegylated interferon alfa-2b)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","14","Somavert (pegvisomant)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","15","Cosentyx (secukinumab)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","16","Otrexup (methotrexate injection)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","17","Saxenda (liraglutide)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","18","Toujeo (insulin glargine injection)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","19","Trulicity (dulaglutide)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","20","Plegridy (peginterferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","21","Egrifta (tesamorelin)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","22","Strensiq (asfotase alfa)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","23","Simponi (golimumab)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","24","Praluent (alirocumab)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","25","Repatha (evolocumab)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","26","Natpara (parathyroid hormone)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","27","Rebif 1 mcg (interferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","28","Taltz (ixekizumab)","2016-10-24 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","29","Dupixent (dupilumab)","2017-08-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","30","Erelzi (etanercept-SZZS)","2017-08-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","31","Kynamro (mipomersen sodium)
","2017-08-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","32","Orencia, subcutaneous* ","2017-08-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","33","Quad-Mix","2017-08-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","34","Rasuvo (methotrexate, injection for subcutaneous use)","2017-08-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","35","Siliq (brodalumab)","2017-08-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","36","Aimovig (erenumab-aooe)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","37","Emgality (galcanezumab-gnlm)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","38","Kevzara (sarilumab)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","39","Ozempic (semaglutide)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","40","Tymlos (abaloparatide)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","41","Lantus (insulin glargine injection)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","42","Cyltezo (adalimumab-adbm)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","43","Besremi (ropeginterferon alfa-2b, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","44","Skyrizi (risankizumab-rzaa, injection for subcutaneous use)*","2022-06-06 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","45","Sogroya (somapacitan-beco, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","46","Kesimpta* (ofatumumab, injection for subcutaneous use)","2022-09-19 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","47","Adbry (tralokinumab-idrm) ","2022-11-14 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","48","Mounjaro (tirzepatide)","2023-03-27 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","49","Idacio (adalimumab-aacf)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","50","Abrilada (adalimumab-afzb) is biosimilar to HUMIRA Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","51","Hadlima (adalimumab-bwwd) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","52","Hulio (adalimumab-fkjp) is biosimilar to Humira (adalimumab)

","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","53","Hyrimoz (adalimumab-adaz) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","54","Yusimry (adalimumab-aqvh) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","55","Entyvio (vedolizumab)","2024-01-14 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","56","Yuflyma (adalimumab-aaty)","2024-01-14 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","57","Wegovy (semaglutide)","2024-06-30 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","58","Zepbound (tirzepatide)","2024-06-30 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","59","Ebglyss (lebrikizumab-lbkz)","2025-06-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:37:23","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","187","3","60","Orencia, subcutaneous*","2019-12-02 00:00:00","","Apparent on its Face","J0129","100","2026-01-23 13:37:23","Abatacept injection","INJECTION, ABATACEPT, 10 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","187","3","61","Humira (adalimumab)","2025-03-16 00:00:00","","Apparent on its Face","J0139","100","2026-01-23 13:37:23","Inj, adalimumab, 1 mg","INJECTION, ADALIMUMAB, 1 MG"
"53127","187","3","62","Caverject, Edex, Prostaglandin E1","2012-08-13 00:00:00","","Apparent on its Face","J0270","100","2026-01-23 13:37:23","Alprostadil for injection","INJECTION, ALPROSTADIL, 1.25 MCG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","187","3","63","Muse","2012-08-13 00:00:00","","Apparent on its Face","J0275","100","2026-01-23 13:37:23","Alprostadil urethral suppos","ALPROSTADIL URETHRAL SUPPOSITORY (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","187","3","64","Apokyn","2017-08-28 00:00:00","","Apparent on its Face","J0364","100","2026-01-23 13:37:23","Apomorphine hydrochloride","INJECTION, APOMORPHINE HYDROCHLORIDE, 1 MG"
"53127","187","3","65","Benlysta (belimumab) subcutaneous use*","2019-12-02 00:00:00","","Apparent on its Face","J0490","100","2026-01-23 13:37:23","Belimumab injection","INJECTION, BELIMUMAB, 10 MG"
"53127","187","3","66","Takhzyro (lanadelumab-flyo)","2019-12-02 00:00:00","","Apparent on its Face","J0593","100","2026-01-23 13:37:23","Inj., lanadelumab-flyo, 1 mg","INJECTION, LANADELUMAB-FLYO, 1 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF-ADMINISTERED)"
"53127","187","3","67","Haegarda (injection, c-1 esterase inhibitor [human]) ","2019-01-01 00:00:00","","Apparent on its Face","J0599","100","2026-01-23 13:37:23","Inj., haegarda 10 units","INJECTION, C-1 ESTERASE INHIBITOR (HUMAN), (HAEGARDA), 10 UNITS"
"53127","187","3","68","Miacalcin, Fortical","2012-08-13 00:00:00","","Apparent on its Face","J0630","100","2026-01-23 13:37:23","Calcitonin salmon injection","INJECTION, CALCITONIN SALMON, UP TO 400 UNITS"
"53127","187","3","69","Acthar Gel, subcutaneous*","2023-10-01 00:00:00","","Apparent on its Face","J0801","100","2026-01-23 13:37:23","Inj. acthar gel to 40 units","INJECTION, CORTICOTROPIN (ACTHAR GEL), UP TO 40 UNITS"
"53127","187","3","70","Purified Cortrophin Gel, subcutaneous*","2023-10-01 00:00:00","","Apparent on its Face","J0802","100","2026-01-23 13:37:23","Inj. (ani), up to 40 units","INJECTION, CORTICOTROPIN (ANI), UP TO 40 UNITS"
"53127","187","3","71","Fuzeon","2012-08-13 00:00:00","","Apparent on its Face","J1324","100","2026-01-23 13:37:23","Enfuvirtide injection","INJECTION, ENFUVIRTIDE, 1 MG"
"53127","187","3","72","Enbrel","2012-08-13 00:00:00","","Apparent on its Face","J1438","100","2026-01-23 13:37:23","Etanercept injection","INJECTION, ETANERCEPT, 25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","187","3","73","Copaxone, Glatopa","2012-08-13 00:00:00","","Apparent on its Face","J1595","100","2026-01-23 13:37:23","Injection glatiramer acetate","INJECTION, GLATIRAMER ACETATE, 20 MG"
"53127","187","3","74","Tremfya (guselkumab)*","2022-06-06 00:00:00","","Acceptable Evidentiary Criteria Available","J1628","100","2026-01-23 13:37:23","Inj., guselkumab, 1 mg","INJECTION, GUSELKUMAB, 1 MG"
"53127","187","3","75","Firazyr (icatibant)
","2015-10-01 00:00:00","","Apparent on its Face","J1744","100","2026-01-23 13:37:23","Icatibant injection","INJECTION, ICATIBANT, 1 MG"
"53127","187","3","76","Zymfentra (infliximab-dyyb) ","2024-09-01 00:00:00","","Apparent on its Face","J1748","100","2026-01-23 13:37:23","Inj, zymfentra, 10 mg","INJECTION, INFLIXIMAB-DYYB (ZYMFENTRA), 10 MG"
"53127","187","3","77","Fiasp for insulin pump use","2023-09-03 00:00:00","","Apparent on its Face","J1811","100","2026-01-23 13:37:23","Fiasp for insulin pump use","INSULIN (FIASP) FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53127","187","3","78","Fiasp injection*","2023-09-03 00:00:00","","Apparent on its Face","J1812","100","2026-01-23 13:37:23","Inj. insulin (fiasp)","INSULIN (FIASP), PER 5 UNITS"
"53127","187","3","79","Lyumjev for insulin pump use","2023-09-03 00:00:00","","Apparent on its Face","J1813","100","2026-01-23 13:37:23","Lyumjev for insulin pump use","INSULIN (LYUMJEV) FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53127","187","3","80","Lyumjev injection* ","2023-09-03 00:00:00","","Apparent on its Face","J1814","100","2026-01-23 13:37:23","Inj. insulin (lyumjev)","INSULIN (LYUMJEV), PER 5 UNITS"
"53127","187","3","81","Humalog, Humulin, Lantus, Novolin, Novolog, etc. ","2012-08-13 00:00:00","","Apparent on its Face","J1815","100","2026-01-23 13:37:23","Insulin injection","INJECTION, INSULIN, PER 5 UNITS"
"53127","187","3","82","Lispro, Humalog, etc.","2012-08-13 00:00:00","","Apparent on its Face","J1817","100","2026-01-23 13:37:23","Insulin for insulin pump use","INSULIN FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53127","187","3","83","Avonex","2022-06-06 00:00:00","","Apparent on its Face","J1826","100","2026-01-23 13:37:23","Interferon beta-1a inj","INJECTION, INTERFERON BETA-1A, 30 MCG"
"53127","187","3","84","Betaseron, Extavia","2012-08-13 00:00:00","","Apparent on its Face","J1830","100","2026-01-23 13:37:23","Interferon beta-1b / .25 mg","INJECTION, INTERFERON BETA-1B, 0.25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","187","3","85","Furoscix","2023-09-03 00:00:00","","Apparent on its Face","J1941","100","2026-01-23 13:37:23","Inj, furoscix, 20 mg","INJECTION, FUROSEMIDE (FUROSCIX), 20 MG"
"53127","187","3","86","Increlex","2012-08-13 00:00:00","","Apparent on its Face","J2170","100","2026-01-23 13:37:23","Mecasermin injection","INJECTION, MECASERMIN, 1 MG"
"53127","187","3","87","Relistor (methylnaltrexone bromide) 
","2015-10-01 00:00:00","","Apparent on its Face","J2212","100","2026-01-23 13:37:23","Methylnaltrexone injection","INJECTION, METHYLNALTREXONE, 0.1 MG"
"53127","187","3","88","Omvoh (mirikizumab-mrkz)*","2024-07-01 00:00:00","","Apparent on its Face","J2267","100","2026-01-23 13:37:23","Inj, mirikizumab-mrkz, 1 mg","INJECTION, MIRIKIZUMAB-MRKZ, 1 MG"
"53127","187","3","89","Sandostatin, subcutaneous*","2012-08-13 00:00:00","","Apparent on its Face","J2354","100","2026-01-23 13:37:23","Octreotide inj, non-depot","INJECTION, OCTREOTIDE, NON-DEPOT FORM FOR SUBCUTANEOUS OR INTRAVENOUS INJECTION, 25 MCG"
"53127","187","3","90","Genotropin, Humatrope, Norditropin, Nutropin, Omnitrope, Saizen, Serostim, Zomacton, Zorbtive
","2012-08-13 00:00:00","","Apparent on its Face","J2941","100","2026-01-23 13:37:23","Somatropin injection","INJECTION, SOMATROPIN, 1 MG"
"53127","187","3","91","Imitrex, Sumavel, Dosepro, Zembrace","2012-08-13 00:00:00","","Apparent on its Face","J3030","100","2026-01-23 13:37:23","Sumatriptan succinate / 6 mg","INJECTION, SUMATRIPTAN SUCCINATE, 6 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","187","3","92","Ajovy (fremanezumab-vfrm)","2019-12-02 00:00:00","","Apparent on its Face","J3031","100","2026-01-23 13:37:23","Inj., fremanezumab-vfrm 1 mg","INJECTION, FREMANEZUMAB-VFRM, 1 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF-ADMINISTERED)"
"53127","187","3","93","Forteo ","2012-08-13 00:00:00","","Apparent on its Face","J3110","100","2026-01-23 13:37:23","Teriparatide injection","INJECTION, TERIPARATIDE, 10 MCG"
"53127","187","3","94","Stelara (ustekinumab) Subcutaneous","2022-06-06 00:00:00","","Acceptable Evidentiary Criteria Available","J3357","100","2026-01-23 13:37:23","Ustekinumab sub cu inj, 1 mg","USTEKINUMAB, FOR SUBCUTANEOUS INJECTION, 1 MG"
"53127","187","3","95","Besremi (ropeginterferon alfa-2b, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","96","Skyrizi (risankizumab-rzaa, injection for subcutaneous use)*","2022-06-06 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","97","Sogroya (somapacitan-beco, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","98","Kineret 100 mg (anakinra)","2012-08-13 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","99","Symlin (pramlintide acetate injection)","2012-08-13 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","100","Pegasys, Pegasys Proclick (peginterferon alfa-2a)
","2012-08-13 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","101","PegIntron (pegylated interferon alfa-2b)","2012-08-13 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","102","Byetta (exenatide injection) ","2012-08-13 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","103","Myalept 11 mg (metreleptin for injection)","2015-10-01 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","187","3","104","Signifor (pasireotide)","2015-10-01 00:00:00","","Apparent on its Face","J3490","100","2026-01-23 13:37:23","Drugs unclassified injection","UNCLASSIFIED DRUGS"
