"article_id","article_version","bill_code_id","bill_code_version","last_updated","description"
"57643","20","072","7","2025-09-04 19:00:32.843000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57643","20","075","7","2025-09-04 19:00:32.850000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57643","20","077","7","2025-09-04 19:00:32.860000000","Clinic - Federally Qualified Health Center (FQHC)"
"57647","17","999","7","2023-07-07 12:25:58.193000000","Not Applicable"
"57649","9","999","7","2023-10-20 12:29:56.940000000","Not Applicable"
"57651","5","999","6","2019-11-21 21:53:25.413000000","Not Applicable"
"57657","25","999","7","2024-10-18 14:00:59.763000000","Not Applicable"
"57660","6","999","6","2019-11-22 23:00:14.677000000","Not Applicable"
"57666","36","999","7","2026-01-23 14:12:38.930000000","Not Applicable"
"57667","10","999","6","2020-09-25 15:39:19.017000000","Not Applicable"
"57669","10","999","7","2025-09-26 14:09:18.730000000","Not Applicable"
"57670","5","999","6","2019-11-21 22:22:48.480000000","Not Applicable"
"57672","6","999","6","2019-11-22 23:07:18.173000000","Not Applicable"
"57677","14","999","7","2024-10-18 12:55:41.067000000","Not Applicable"
"57678","11","999","7","2025-09-26 14:05:18.567000000","Not Applicable"
"57680","9","999","7","2026-01-23 13:41:12.340000000","Not Applicable"
"57682","6","999","6","2020-09-25 15:55:53.677000000","Not Applicable"
"57683","11","999","7","2025-10-27 12:06:24.197000000","Not Applicable"
"57685","15","999","7","2025-12-23 00:27:27.380000000","Not Applicable"
"57689","44","999","7","2025-10-27 12:06:22.993000000","Not Applicable"
"57697","16","999","7","2025-09-04 19:02:55.563000000","Not Applicable"
"57701","30","085","7","2025-12-22 16:36:18.170000000","Critical Access Hospital"
"57701","30","073","7","2025-12-22 16:36:18.167000000","Clinic - Freestanding"
"57701","30","071","7","2025-12-22 16:36:18.167000000","Clinic - Rural Health"
"57701","30","013","7","2025-12-22 16:36:18.160000000","Hospital Outpatient"
"57701","30","012","7","2025-12-22 16:36:18.157000000","Hospital Inpatient (Medicare Part B only)"
"57706","14","012","7","2025-10-06 18:48:51.777000000","Hospital Inpatient (Medicare Part B only)"
"57706","14","011","7","2025-10-06 18:48:51.777000000","Hospital Inpatient (Including Medicare Part A)"
"57706","14","013","7","2025-10-06 18:48:51.777000000","Hospital Outpatient"
"57706","14","071","7","2025-10-06 18:48:51.777000000","Clinic - Rural Health"
"57706","14","077","7","2025-10-06 18:48:51.777000000","Clinic - Federally Qualified Health Center (FQHC)"
"57706","14","999","7","2025-10-06 18:48:51.777000000","Not Applicable"
"57706","14","085","7","2025-10-06 18:48:51.777000000","Critical Access Hospital"
"57715","55","999","7","2025-12-05 14:36:30.267000000","Not Applicable"
"57718","20","085","7","2025-08-06 17:50:58.420000000","Critical Access Hospital"
"57718","20","999","7","2025-08-06 17:50:58.420000000","Not Applicable"
"57718","20","013","7","2025-08-06 17:50:58.420000000","Hospital Outpatient"
"57718","20","023","7","2025-08-06 17:50:58.420000000","Skilled Nursing - Outpatient"
"57718","20","022","7","2025-08-06 17:50:58.420000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57718","20","012","7","2025-08-06 17:50:58.420000000","Hospital Inpatient (Medicare Part B only)"
"57726","7","999","7","2023-10-13 11:44:21.213000000","Not Applicable"
"57751","23","085","7","2026-01-23 13:50:27.780000000","Critical Access Hospital"
"57751","23","083","7","2026-01-23 13:50:27.780000000","Ambulatory Surgery Center"
"57751","23","012","7","2026-01-23 13:50:27.773000000","Hospital Inpatient (Medicare Part B only)"
"57751","23","011","7","2026-01-23 13:50:27.773000000","Hospital Inpatient (Including Medicare Part A)"
"57751","23","013","7","2026-01-23 13:50:27.777000000","Hospital Outpatient"
"57752","18","999","7","2022-02-11 14:12:32.760000000","Not Applicable"
"57753","12","085","7","2022-01-14 13:53:24.610000000","Critical Access Hospital"
"57753","12","083","7","2022-01-14 13:53:24.607000000","Ambulatory Surgery Center"
"57753","12","077","7","2022-01-14 13:53:24.607000000","Clinic - Federally Qualified Health Center (FQHC)"
"57753","12","073","7","2022-01-14 13:53:24.607000000","Clinic - Freestanding"
"57753","12","071","7","2022-01-14 13:53:24.603000000","Clinic - Rural Health"
"57753","12","013","7","2022-01-14 13:53:24.603000000","Hospital Outpatient"
"57753","12","012","7","2022-01-14 13:53:24.603000000","Hospital Inpatient (Medicare Part B only)"
"57755","18","999","7","2024-03-27 14:37:53.057000000","Not Applicable"
"57765","24","999","7","2026-01-23 13:53:34.140000000","Not Applicable"
"57767","12","999","7","2024-03-01 14:34:11.727000000","Not Applicable"
"57778","48","999","7","2026-01-23 13:43:21.067000000","Not Applicable"
"57779","8","999","7","2025-01-24 17:40:08.070000000","Not Applicable"
"57780","27","999","7","2025-09-26 14:09:55.897000000","Not Applicable"
"57787","45","999","7","2024-09-13 13:22:19.293000000","Not Applicable"
"57788","41","999","7","2025-12-12 20:04:07.217000000","Not Applicable"
"57791","12","999","7","2025-10-06 18:48:51.577000000","Not Applicable"
"57804","41","999","7","2025-09-26 14:07:50.953000000","Not Applicable"
"57826","33","085","7","2024-12-19 12:38:01.993000000","Critical Access Hospital"
"57826","33","071","7","2024-12-19 12:38:01.990000000","Clinic - Rural Health"
"57826","33","073","7","2024-12-19 12:38:01.990000000","Clinic - Freestanding"
"57826","33","012","7","2024-12-19 12:38:01.983000000","Hospital Inpatient (Medicare Part B only)"
"57826","33","013","7","2024-12-19 12:38:01.987000000","Hospital Outpatient"
"57839","14","999","7","2025-04-04 13:39:26.417000000","Not Applicable"
"57842","10","023","7","2024-03-28 12:06:22.273000000","Skilled Nursing - Outpatient"
"57843","10","023","7","2024-03-28 12:07:45.087000000","Skilled Nursing - Outpatient"
"57863","37","013","7","2025-10-14 13:00:42.300000000","Hospital Outpatient"
"57863","37","085","7","2025-10-14 13:00:42.300000000","Critical Access Hospital"
"57872","10","999","7","2022-02-11 14:13:27.767000000","Not Applicable"
"57884","10","999","7","2025-04-04 13:40:37.357000000","Not Applicable"
"57891","36","999","7","2026-01-23 14:44:53.583000000","Not Applicable"
"57892","36","0","7","2026-01-23 14:45:40.830000000","TBD"
"57913","11","999","7","2025-09-16 17:35:55.043000000","Not Applicable"
"57948","28","999","7","2025-12-29 18:08:39.723000000","Not Applicable"
"57954","73","085","7","2025-11-10 19:27:27.973000000","Critical Access Hospital"
"57954","73","077","7","2025-11-10 19:27:27.970000000","Clinic - Federally Qualified Health Center (FQHC)"
"57954","73","071","7","2025-11-10 19:27:27.970000000","Clinic - Rural Health"
"57954","73","013","7","2025-11-10 19:27:27.967000000","Hospital Outpatient"
"58110","22","999","7","2025-04-11 13:05:43.083000000","Not Applicable"
"58116","28","999","7","2025-03-18 17:24:36.700000000","Not Applicable"
"58127","19","999","7","2025-09-30 23:50:43.893000000","Not Applicable"
"58133","23","999","7","2025-10-14 13:00:35.397000000","Not Applicable"
"58136","22","999","7","2025-04-11 13:06:38.330000000","Not Applicable"
"58181","23","999","7","2024-01-08 13:56:07.020000000","Not Applicable"
"58187","24","999","7","2024-01-08 13:56:45.453000000","Not Applicable"
"58227","19","999","7","2026-01-20 13:42:06.623000000","Not Applicable"
"58229","17","999","7","2026-01-20 13:42:39.860000000","Not Applicable"
"58243","7","999","7","2026-01-23 13:54:24.757000000","Not Applicable"
"58250","19","999","7","2026-01-23 14:14:12.610000000","Not Applicable"
"58264","8","999","7","2026-01-23 13:55:23.333000000","Not Applicable"
"58350","22","085","7","2024-12-18 18:34:42.473000000","Critical Access Hospital"
"58350","22","071","7","2024-12-18 18:34:42.470000000","Clinic - Rural Health"
"58350","22","073","7","2024-12-18 18:34:42.473000000","Clinic - Freestanding"
"58350","22","013","7","2024-12-18 18:34:42.467000000","Hospital Outpatient"
"58350","22","012","7","2024-12-18 18:34:42.467000000","Hospital Inpatient (Medicare Part B only)"
"58362","10","013","7","2023-11-08 14:12:36.543000000","Hospital Outpatient"
"58364","32","012","7","2025-01-14 18:02:18.483000000","Hospital Inpatient (Medicare Part B only)"
"58364","32","013","7","2025-01-14 18:02:18.487000000","Hospital Outpatient"
"58364","32","073","7","2025-01-14 18:02:18.490000000","Clinic - Freestanding"
"58364","32","071","7","2025-01-14 18:02:18.487000000","Clinic - Rural Health"
"58364","32","085","7","2025-01-14 18:02:18.493000000","Critical Access Hospital"
"58403","24","085","7","2024-12-20 18:38:13.487000000","Critical Access Hospital"
"58403","24","071","7","2024-12-20 18:38:13.480000000","Clinic - Rural Health"
"58403","24","073","7","2024-12-20 18:38:13.483000000","Clinic - Freestanding"
"58403","24","013","7","2024-12-20 18:38:13.477000000","Hospital Outpatient"
"58403","24","012","7","2024-12-20 18:38:13.477000000","Hospital Inpatient (Medicare Part B only)"
"58405","21","012","7","2024-12-20 18:40:03.307000000","Hospital Inpatient (Medicare Part B only)"
"58405","21","013","7","2024-12-20 18:40:03.310000000","Hospital Outpatient"
"58405","21","073","7","2024-12-20 18:40:03.313000000","Clinic - Freestanding"
"58405","21","071","7","2024-12-20 18:40:03.310000000","Clinic - Rural Health"
"58405","21","085","7","2024-12-20 18:40:03.313000000","Critical Access Hospital"
"58410","9","999","7","2022-01-14 13:55:22.223000000","Not Applicable"
"58414","11","999","7","2022-01-14 13:47:59.600000000","Not Applicable"
"58423","48","999","7","2025-12-05 14:35:37.370000000","Not Applicable"
"58428","24","999","7","2025-09-26 14:01:04.233000000","Not Applicable"
"58436","13","999","7","2025-09-04 18:54:29.823000000","Not Applicable"
"58477","19","085","7","2024-12-18 15:39:42.333000000","Critical Access Hospital"
"58477","19","071","7","2024-12-18 15:39:42.327000000","Clinic - Rural Health"
"58477","19","073","7","2024-12-18 15:39:42.330000000","Clinic - Freestanding"
"58477","19","013","7","2024-12-18 15:39:42.323000000","Hospital Outpatient"
"58477","19","012","7","2024-12-18 15:39:42.323000000","Hospital Inpatient (Medicare Part B only)"
"58565","43","012","7","2026-01-23 13:29:58.640000000","Hospital Inpatient (Medicare Part B only)"
"58565","43","013","7","2026-01-23 13:29:58.640000000","Hospital Outpatient"
"58565","43","018","7","2026-01-23 13:29:58.643000000","Hospital - Swing Beds"
"58565","43","023","7","2026-01-23 13:29:58.647000000","Skilled Nursing - Outpatient"
"58565","43","022","7","2026-01-23 13:29:58.647000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"58565","43","073","7","2026-01-23 13:29:58.650000000","Clinic - Freestanding"
"58565","43","074","7","2026-01-23 13:29:58.653000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"58565","43","075","7","2026-01-23 13:29:58.657000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"58565","43","077","7","2026-01-23 13:29:58.657000000","Clinic - Federally Qualified Health Center (FQHC)"
"58565","43","071","7","2026-01-23 13:29:58.650000000","Clinic - Rural Health"
"58565","43","085","7","2026-01-23 13:29:58.660000000","Critical Access Hospital"
"58565","43","083","7","2026-01-23 13:29:58.660000000","Ambulatory Surgery Center"
"58573","10","999","7","2025-01-24 17:37:16.947000000","Not Applicable"
"58575","38","999","7","2026-01-23 14:10:48.830000000","Not Applicable"
"58577","33","999","7","2026-01-23 14:18:05.307000000","Not Applicable"
"58578","11","085","7","2025-09-23 11:39:33.623000000","Critical Access Hospital"
"58578","11","083","7","2025-09-23 11:39:33.623000000","Ambulatory Surgery Center"
"58578","11","013","7","2025-09-23 11:39:33.623000000","Hospital Outpatient"
"58578","11","012","7","2025-09-23 11:39:33.623000000","Hospital Inpatient (Medicare Part B only)"
"58582","17","0","7","2025-09-18 19:38:11.897000000","TBD"
"58592","19","999","7","2025-09-26 14:06:34.047000000","Not Applicable"
"58801","80","999","7","2026-01-23 13:56:30.617000000","Not Applicable"
"58812","76","999","7","2026-01-23 13:57:18.990000000","Not Applicable"
"58865","24","999","7","2025-10-14 13:00:34.227000000","Not Applicable"
"58893","18","999","7","2025-09-17 20:36:24.560000000","Not Applicable"
"59049","16","085","7","2023-11-22 12:43:44.133000000","Critical Access Hospital"
"59049","16","083","7","2023-11-22 12:43:44.133000000","Ambulatory Surgery Center"
"59049","16","012","7","2023-11-22 12:43:44.127000000","Hospital Inpatient (Medicare Part B only)"
"59049","16","013","7","2023-11-22 12:43:44.130000000","Hospital Outpatient"
"59049","16","018","7","2023-11-22 12:43:44.130000000","Hospital - Swing Beds"
"59101","27","0","7","2025-09-17 14:19:28.857000000","TBD"
"59123","28","999","7","2025-01-03 19:42:36.217000000","Not Applicable"
"59125","38","999","7","2025-01-03 19:41:28.710000000","Not Applicable"
"59154","12","012","7","2025-03-18 17:11:38.113000000","Hospital Inpatient (Medicare Part B only)"
"59154","12","013","7","2025-03-18 17:11:38.117000000","Hospital Outpatient"
"59154","12","083","7","2025-03-18 17:11:38.123000000","Ambulatory Surgery Center"
"59154","12","085","7","2025-03-18 17:11:38.127000000","Critical Access Hospital"
"59154","12","071","7","2025-03-18 17:11:38.120000000","Clinic - Rural Health"
"59154","12","073","7","2025-03-18 17:11:38.120000000","Clinic - Freestanding"
"59192","15","073","7","2024-11-08 16:43:49.877000000","Clinic - Freestanding"
"59192","15","071","7","2024-11-08 16:43:49.867000000","Clinic - Rural Health"
"59192","15","085","7","2024-11-08 16:43:49.887000000","Critical Access Hospital"
"59192","15","083","7","2024-11-08 16:43:49.880000000","Ambulatory Surgery Center"
"59192","15","012","7","2024-11-08 16:43:49.843000000","Hospital Inpatient (Medicare Part B only)"
"59192","15","013","7","2024-11-08 16:43:49.857000000","Hospital Outpatient"
"59233","18","013","7","2024-05-20 11:58:35.430000000","Hospital Outpatient"
"59233","18","012","7","2024-05-20 11:58:35.430000000","Hospital Inpatient (Medicare Part B only)"
"59233","18","083","7","2024-05-20 11:58:35.437000000","Ambulatory Surgery Center"
"59233","18","085","7","2024-05-20 11:58:35.440000000","Critical Access Hospital"
"59233","18","071","7","2024-05-20 11:58:35.433000000","Clinic - Rural Health"
"59233","18","073","7","2024-05-20 11:58:35.433000000","Clinic - Freestanding"
"59244","17","073","7","2024-05-31 17:09:36.700000000","Clinic - Freestanding"
"59244","17","071","7","2024-05-31 17:09:36.697000000","Clinic - Rural Health"
"59244","17","085","7","2024-05-31 17:09:36.703000000","Critical Access Hospital"
"59244","17","083","7","2024-05-31 17:09:36.700000000","Ambulatory Surgery Center"
"59244","17","012","7","2024-05-31 17:09:36.693000000","Hospital Inpatient (Medicare Part B only)"
"59244","17","013","7","2024-05-31 17:09:36.697000000","Hospital Outpatient"
"59246","17","013","7","2024-05-31 17:13:45","Hospital Outpatient"
"59246","17","012","7","2024-05-31 17:13:45","Hospital Inpatient (Medicare Part B only)"
"59246","17","083","7","2024-05-31 17:13:45.007000000","Ambulatory Surgery Center"
"59246","17","085","7","2024-05-31 17:13:45.007000000","Critical Access Hospital"
"59246","17","071","7","2024-05-31 17:13:45.003000000","Clinic - Rural Health"
"59246","17","073","7","2024-05-31 17:13:45.003000000","Clinic - Freestanding"
"59257","11","073","7","2024-12-18 15:04:19.773000000","Clinic - Freestanding"
"59257","11","071","7","2024-12-18 15:04:19.773000000","Clinic - Rural Health"
"59257","11","085","7","2024-12-18 15:04:19.783000000","Critical Access Hospital"
"59257","11","083","7","2024-12-18 15:04:19.780000000","Ambulatory Surgery Center"
"59257","11","012","7","2024-12-18 15:04:19.770000000","Hospital Inpatient (Medicare Part B only)"
"59257","11","013","7","2024-12-18 15:04:19.770000000","Hospital Outpatient"
"59268","27","999","7","2025-01-24 14:03:22.753000000","Not Applicable"
"59270","26","999","7","2025-01-24 14:03:58.973000000","Not Applicable"
"59480","10","085","7","2025-09-18 19:56:26.187000000","Critical Access Hospital"
"59480","10","083","7","2025-09-18 19:56:26.187000000","Ambulatory Surgery Center"
"59480","10","071","7","2025-09-18 19:56:26.180000000","Clinic - Rural Health"
"59480","10","073","7","2025-09-18 19:56:26.183000000","Clinic - Freestanding"
"59480","10","013","7","2025-09-18 19:56:26.180000000","Hospital Outpatient"
"59480","10","012","7","2025-09-18 19:56:26.177000000","Hospital Inpatient (Medicare Part B only)"
"59487","14","012","7","2025-12-22 18:24:59.497000000","Hospital Inpatient (Medicare Part B only)"
"59487","14","013","7","2025-12-22 18:24:59.500000000","Hospital Outpatient"
"59487","14","073","7","2025-12-22 18:24:59.503000000","Clinic - Freestanding"
"59487","14","071","7","2025-12-22 18:24:59.500000000","Clinic - Rural Health"
"59487","14","083","7","2025-12-22 18:24:59.507000000","Ambulatory Surgery Center"
"59487","14","085","7","2025-12-22 18:24:59.510000000","Critical Access Hospital"
"59491","7","999","7","2023-07-21 14:46:30.070000000","Not Applicable"
"59498","6","085","7","2025-08-20 17:42:33.983000000","Critical Access Hospital"
"59498","6","083","7","2025-08-20 17:42:33.980000000","Ambulatory Surgery Center"
"59498","6","071","7","2025-08-20 17:42:33.977000000","Clinic - Rural Health"
"59498","6","073","7","2025-08-20 17:42:33.980000000","Clinic - Freestanding"
"59498","6","013","7","2025-08-20 17:42:33.973000000","Hospital Outpatient"
"59498","6","012","7","2025-08-20 17:42:33.970000000","Hospital Inpatient (Medicare Part B only)"
"59521","11","999","7","2026-01-12 13:44:34.240000000","Not Applicable"
"59553","11","012","7","2026-01-22 20:10:15.680000000","Hospital Inpatient (Medicare Part B only)"
"59553","11","013","7","2026-01-22 20:10:15.680000000","Hospital Outpatient"
"59553","11","073","7","2026-01-22 20:10:15.687000000","Clinic - Freestanding"
"59553","11","071","7","2026-01-22 20:10:15.683000000","Clinic - Rural Health"
"59553","11","083","7","2026-01-22 20:10:15.690000000","Ambulatory Surgery Center"
"59553","11","085","7","2026-01-22 20:10:15.690000000","Critical Access Hospital"
"59608","30","085","7","2025-03-03 16:55:24.187000000","Critical Access Hospital"
"59608","30","013","7","2025-03-03 16:55:24.187000000","Hospital Outpatient"
"59608","30","012","7","2025-03-03 16:55:24.183000000","Hospital Inpatient (Medicare Part B only)"
"59608","30","011","7","2025-03-03 16:55:24.180000000","Hospital Inpatient (Including Medicare Part A)"
"59624","17","011","7","2025-09-04 18:53:04.027000000","Hospital Inpatient (Including Medicare Part A)"
"59624","17","012","7","2025-09-04 18:53:04.030000000","Hospital Inpatient (Medicare Part B only)"
"59624","17","013","7","2025-09-04 18:53:04.033000000","Hospital Outpatient"
"59624","17","085","7","2025-09-04 18:53:04.033000000","Critical Access Hospital"
"59634","8","085","7","2025-01-13 15:19:21.870000000","Critical Access Hospital"
"59634","8","013","7","2025-01-13 15:19:21.867000000","Hospital Outpatient"
"59634","8","012","7","2025-01-13 15:19:21.867000000","Hospital Inpatient (Medicare Part B only)"
"59634","8","011","7","2025-01-13 15:19:21.863000000","Hospital Inpatient (Including Medicare Part A)"
"59641","31","0","7","2026-01-13 15:39:03.963000000","TBD"
"59654","4","999","7","2024-05-21 14:17:38.870000000","Not Applicable"
"59657","9","011","7","2025-09-16 14:35:04.130000000","Hospital Inpatient (Including Medicare Part A)"
"59664","13","011","7","2025-01-24 14:21:06.607000000","Hospital Inpatient (Including Medicare Part A)"
"59664","13","012","7","2025-01-24 14:21:06.617000000","Hospital Inpatient (Medicare Part B only)"
"59664","13","013","7","2025-01-24 14:21:06.623000000","Hospital Outpatient"
"59664","13","085","7","2025-01-24 14:21:06.633000000","Critical Access Hospital"
"59668","25","999","7","2025-01-17 15:11:30.727000000","Not Applicable"
"59674","15","999","7","2025-01-17 15:12:15.500000000","Not Applicable"
"59764","16","999","7","2026-01-23 14:18:48.910000000","Not Applicable"
"59766","29","999","7","2026-01-23 14:11:37.820000000","Not Applicable"
"59807","5","085","7","2024-11-06 21:55:01.783000000","Critical Access Hospital"
"59807","5","083","7","2024-11-06 21:55:01.783000000","Ambulatory Surgery Center"
"59807","5","013","7","2024-11-06 21:55:01.780000000","Hospital Outpatient"
"59863","3","999","7","2024-07-11 16:08:52.383000000","Not Applicable"
"59864","3","999","7","2024-07-11 16:14:13.823000000","Not Applicable"
"59915","26","999","7","2025-12-22 14:05:49.753000000","Not Applicable"
"59933","9","999","7","2024-10-04 15:29:35.880000000","Not Applicable"
"59940","5","999","7","2024-10-04 15:30:23.047000000","Not Applicable"
"60178","3","0","7","2025-05-06 21:48:44.973000000","TBD"
"60186","3","0","7","2025-05-05 11:29:18.837000000","TBD"
"60195","4","999","7","2025-05-22 20:22:10.470000000","Not Applicable"
"60196","4","999","7","2025-05-22 20:22:41.947000000","Not Applicable"
"60249","5","011","7","2025-09-18 15:33:55.660000000","Hospital Inpatient (Including Medicare Part A)"
"60249","5","013","7","2025-09-18 15:33:55.667000000","Hospital Outpatient"
"60249","5","012","7","2025-09-18 15:33:55.663000000","Hospital Inpatient (Medicare Part B only)"
"60249","5","085","7","2025-09-18 15:33:55.667000000","Critical Access Hospital"
"60250","6","085","7","2026-01-22 14:29:44.137000000","Critical Access Hospital"
"60250","6","012","7","2026-01-22 14:29:44.130000000","Hospital Inpatient (Medicare Part B only)"
"60250","6","013","7","2026-01-22 14:29:44.133000000","Hospital Outpatient"
"60250","6","011","7","2026-01-22 14:29:44.130000000","Hospital Inpatient (Including Medicare Part A)"
"60295","3","013","7","2025-09-17 13:30:49.007000000","Hospital Outpatient"
"60295","3","012","7","2025-09-17 13:30:49.007000000","Hospital Inpatient (Medicare Part B only)"
"60295","3","085","7","2025-09-17 13:30:49.017000000","Critical Access Hospital"
"60295","3","083","7","2025-09-17 13:30:49.013000000","Ambulatory Surgery Center"
"60295","3","071","7","2025-09-17 13:30:49.010000000","Clinic - Rural Health"
"60295","3","073","7","2025-09-17 13:30:49.010000000","Clinic - Freestanding"
"60297","3","073","7","2025-09-19 13:12:08.890000000","Clinic - Freestanding"
"60297","3","071","7","2025-09-19 13:12:08.887000000","Clinic - Rural Health"
"60297","3","083","7","2025-09-19 13:12:08.890000000","Ambulatory Surgery Center"
"60297","3","085","7","2025-09-19 13:12:08.893000000","Critical Access Hospital"
"60297","3","012","7","2025-09-19 13:12:08.883000000","Hospital Inpatient (Medicare Part B only)"
"60297","3","013","7","2025-09-19 13:12:08.883000000","Hospital Outpatient"
"60299","3","013","7","2025-09-16 18:35:54.467000000","Hospital Outpatient"
"60299","3","012","7","2025-09-16 18:35:54.463000000","Hospital Inpatient (Medicare Part B only)"
"60299","3","085","7","2025-09-16 18:35:54.477000000","Critical Access Hospital"
"60299","3","083","7","2025-09-16 18:35:54.473000000","Ambulatory Surgery Center"
"60299","3","071","7","2025-09-16 18:35:54.470000000","Clinic - Rural Health"
"60299","3","073","7","2025-09-16 18:35:54.470000000","Clinic - Freestanding"
"60301","3","073","7","2025-09-18 14:45:05.483000000","Clinic - Freestanding"
"60301","3","071","7","2025-09-18 14:45:05.483000000","Clinic - Rural Health"
"60301","3","083","7","2025-09-18 14:45:05.487000000","Ambulatory Surgery Center"
"60301","3","085","7","2025-09-18 14:45:05.493000000","Critical Access Hospital"
"60301","3","012","7","2025-09-18 14:45:05.477000000","Hospital Inpatient (Medicare Part B only)"
"60301","3","013","7","2025-09-18 14:45:05.480000000","Hospital Outpatient"
"60314","5","999","7","2025-09-05 17:38:49.060000000","Not Applicable"
"60317","4","999","7","2025-09-05 17:42:48.600000000","Not Applicable"
"60321","2","013","7","2025-09-16 17:46:47.790000000","Hospital Outpatient"
"60321","2","012","7","2025-09-16 17:46:47.787000000","Hospital Inpatient (Medicare Part B only)"
"60321","2","085","7","2025-09-16 17:46:47.797000000","Critical Access Hospital"
"60321","2","083","7","2025-09-16 17:46:47.797000000","Ambulatory Surgery Center"
"60321","2","071","7","2025-09-16 17:46:47.790000000","Clinic - Rural Health"
"60321","2","073","7","2025-09-16 17:46:47.793000000","Clinic - Freestanding"
