lcd_id,lcd_version,related_num,r_ncd_id,r_ncd_version,last_updated
39356,3,1,0,1,2025-04-29 23:04:19.197000000
39356,5,1,0,1,2025-04-29 23:04:19.197000000
39365,80,1,281,7,2023-05-03 19:46:56.003000000
39365,80,2,372,2,2023-05-03 19:47:10.943000000
39365,80,3,198,1,2023-05-03 19:47:22.987000000
39365,131,1,198,1,2025-04-29 23:04:23.443000000
39365,131,2,281,1,2025-04-29 23:04:23.447000000
39365,131,3,372,1,2025-04-29 23:04:23.450000000
39365,149,1,281,7,2024-12-11 19:24:34.440000000
39365,149,2,198,1,2024-12-11 19:24:47.607000000
39365,149,3,372,2,2024-12-11 19:24:59.743000000
39367,16,1,281,7,2023-05-03 19:46:56.003000000
39367,16,2,372,2,2023-05-03 19:47:10.943000000
39367,16,3,198,1,2023-05-03 19:47:22.987000000
39367,28,1,198,1,2025-04-29 23:04:16.947000000
39367,28,2,281,1,2025-04-29 23:04:16.947000000
39367,28,3,372,1,2025-04-29 23:04:16.950000000
39367,41,1,281,7,2024-12-11 19:24:34.440000000
39367,41,2,198,1,2024-12-11 19:24:47.607000000
39367,41,3,372,2,2024-12-11 19:24:59.743000000
39373,3,1,0,1,2025-04-29 23:04:17.627000000
39373,5,1,0,1,2025-04-29 23:04:17.627000000
39373,6,1,0,1,2025-04-29 23:04:17.627000000
39375,3,1,0,1,2025-04-29 23:04:17.630000000
39375,4,1,0,1,2025-04-29 23:04:17.630000000
39383,10,1,0,1,2025-04-29 23:04:19.700000000
39383,11,1,0,1,2025-04-29 23:04:19.703000000
39385,6,1,0,1,2025-04-29 23:04:24.060000000
39387,8,1,0,1,2025-04-29 23:04:24.063000000
39389,4,1,0,1,2025-04-29 23:04:19.703000000
39391,6,1,0,1,2025-04-29 23:04:24.063000000
39391,9,1,0,1,2025-04-29 23:04:24.063000000
39396,3,1,366,1,2025-04-29 23:04:17.630000000
39396,3,2,1,1,2025-04-29 23:04:17.633000000
39398,3,1,366,1,2025-04-29 23:04:17.633000000
39398,3,2,1,1,2025-04-29 23:04:17.637000000
39400,8,1,0,1,2025-04-29 23:04:24.067000000
39402,14,1,0,1,2025-04-29 23:04:24.067000000
39420,4,1,177,1,2025-04-29 23:04:24.067000000
39424,6,1,0,1,2025-04-29 23:04:15.447000000
39427,5,1,0,1,2025-04-29 23:04:19.707000000
39427,6,1,0,1,2025-04-29 23:04:19.707000000
39434,5,1,366,1,2025-04-29 23:04:19.707000000
39434,5,2,1,1,2025-04-29 23:04:19.710000000
39434,6,1,366,1,2025-04-29 23:04:19.710000000
39434,6,2,1,1,2025-04-29 23:04:19.710000000
39434,7,1,366,1,2025-04-29 23:04:19.710000000
39434,7,2,1,1,2025-04-29 23:04:19.710000000
39455,6,1,0,1,2025-04-29 23:04:23.603000000
39462,4,1,0,1,2025-04-29 23:04:17.637000000
39464,4,1,0,1,2025-04-29 23:04:17.640000000
39467,6,2,0,1,2025-07-02 15:23:26.230000000
39467,8,2,0,1,2025-07-02 15:23:26.230000000
39467,9,2,0,1,2025-07-02 15:23:26.230000000
39469,6,2,0,1,2025-07-02 15:26:13.860000000
39469,8,2,0,1,2025-07-02 15:26:13.860000000
39469,9,2,0,1,2025-07-02 15:26:13.860000000
39475,7,1,0,1,2025-04-29 23:04:19.200000000
39477,7,1,366,1,2025-04-29 23:04:19.200000000
39477,7,2,1,1,2025-04-29 23:04:19.200000000
39479,3,1,0,1,2025-04-29 23:04:19.203000000
39479,5,1,0,1,2025-04-30 19:10:48.440000000
39481,5,1,0,1,2025-04-29 23:04:19.207000000
39481,7,1,0,1,2025-04-29 23:04:19.207000000
39481,8,1,0,1,2025-04-29 23:04:19.207000000
39490,7,1,179,1,2025-04-29 23:04:23.567000000
39492,7,1,179,1,2025-04-29 23:04:17
39506,3,1,64,1,2025-04-29 23:04:19.713000000
39506,3,2,14,1,2025-04-29 23:04:19.713000000
39506,3,3,129,1,2025-04-29 23:04:19.717000000
39506,3,4,338,1,2025-04-29 23:04:19.717000000
39513,3,1,1,1,2025-04-29 23:04:22.813000000
39513,3,2,366,1,2025-04-29 23:04:22.817000000
39521,7,1,211,1,2025-04-29 23:04:19.720000000
39521,7,2,323,1,2025-04-29 23:04:19.720000000
39521,7,3,356,1,2025-04-29 23:04:19.723000000
39521,7,4,331,1,2025-04-29 23:04:19.723000000
39521,7,5,298,1,2025-04-29 23:04:19.727000000
39521,7,6,294,1,2025-04-29 23:04:19.730000000
39521,7,7,331,1,2025-04-29 23:04:19.730000000
39521,7,8,323,1,2025-04-29 23:04:19.733000000
39529,3,1,0,1,2025-04-29 23:04:19.207000000
39529,5,1,0,1,2025-04-30 19:11:59.073000000
39543,5,1,249,1,2025-04-29 23:04:24.070000000
39553,14,1,0,1,2025-04-29 23:04:24.077000000
39553,21,1,0,1,2025-04-29 23:04:24.077000000
39553,24,1,0,1,2025-04-29 23:04:24.077000000
39573,3,1,147,1,2025-04-29 23:04:24.080000000
39575,4,1,366,1,2025-04-29 23:04:19.733000000
39575,4,2,217,1,2025-04-29 23:04:19.737000000
39583,3,1,0,1,2025-04-29 23:04:15.447000000
39585,3,1,0,1,2025-04-29 23:04:19.737000000
39585,4,1,0,1,2025-04-29 23:04:19.737000000
39589,3,1,0,1,2025-04-29 23:04:17.643000000
39589,4,1,0,1,2025-04-29 23:04:17.643000000
39591,11,1,0,1,2025-04-29 23:04:18.300000000
39594,3,1,0,1,2025-04-29 23:04:17.647000000
39594,5,1,0,1,2025-04-29 23:04:17.647000000
39594,6,1,0,1,2025-04-29 23:04:17.647000000
39611,4,1,29,1,2025-04-29 23:04:23.753000000
39611,4,2,28,1,2025-04-29 23:04:23.753000000
39614,3,1,0,1,2025-04-29 23:04:19.210000000
39616,4,1,0,1,2025-04-29 23:04:19.740000000
39624,3,1,0,1,2025-04-29 23:04:19.210000000
39624,5,1,0,1,2025-04-29 23:04:19.210000000
39636,4,1,0,1,2025-04-29 23:04:15.450000000
39642,6,1,0,1,2025-04-29 23:04:17.647000000
39642,10,1,0,1,2025-04-29 23:04:17.647000000
39644,6,1,0,1,2025-04-29 23:04:17.647000000
39644,11,1,0,1,2025-04-29 23:04:17.647000000
39646,5,1,0,1,2025-04-29 23:04:15.450000000
39646,7,1,0,1,2025-04-29 23:04:15.450000000
39648,4,1,0,1,2025-04-29 23:04:19.740000000
39650,4,1,0,1,2025-04-29 23:04:19.740000000
39650,5,1,0,1,2025-04-29 23:04:19.743000000
39650,6,1,0,1,2025-04-29 23:04:19.743000000
39654,3,1,0,1,2025-04-29 23:04:15.453000000
39656,9,1,373,1,2025-04-29 23:04:19.743000000
39658,3,1,0,1,2025-04-29 23:04:19.747000000
39658,4,1,0,1,2025-04-29 23:04:19.747000000
39662,5,1,373,1,2025-04-29 23:04:23.750000000
39671,5,1,373,1,2025-04-29 23:04:24.080000000
39678,4,1,0,1,2025-04-29 23:04:17.650000000
39678,5,1,0,1,2025-04-29 23:04:17.650000000
39680,4,1,0,1,2025-04-29 23:04:17.650000000
39680,5,1,0,1,2025-04-29 23:04:17.650000000
39682,5,1,0,1,2025-04-29 23:04:17.650000000
39682,7,1,0,1,2025-04-29 23:04:17.653000000
39684,4,1,0,1,2025-04-29 23:04:17.653000000
39684,6,1,0,1,2025-04-29 23:04:17.657000000
39686,3,1,0,1,2025-04-29 23:04:17.657000000
39686,4,1,0,1,2025-04-29 23:04:17.657000000
39688,3,1,0,1,2025-04-29 23:04:17.660000000
39688,4,1,0,1,2025-04-29 23:04:17.660000000
39709,3,1,0,1,2025-04-29 23:04:19.213000000
39711,3,1,0,1,2025-04-29 23:04:19.213000000
39713,5,1,373,1,2025-04-29 23:04:19.217000000
39713,7,1,373,1,2025-04-29 23:04:19.217000000
39720,3,1,0,1,2025-04-29 23:04:19.217000000
39720,5,1,0,1,2025-04-29 23:04:19.220000000
39726,3,1,0,1,2025-04-29 23:04:23.270000000
39741,7,1,0,1,2025-04-29 23:04:19.747000000
39741,8,1,0,1,2025-04-29 23:04:19.747000000
39758,8,1,0,1,2025-04-29 23:04:17.660000000
39758,13,1,0,1,2025-04-29 23:04:17.663000000
39758,14,1,0,1,2025-04-29 23:04:17.663000000
39762,5,1,0,1,2025-04-29 23:04:17.670000000
39762,8,1,0,1,2025-04-29 23:04:17.673000000
39762,9,1,0,1,2025-04-29 23:04:17.673000000
39770,4,1,0,1,2025-04-29 23:04:22.930000000
39770,13,1,0,1,2025-04-29 23:04:22.957000000
39773,7,1,0,1,2025-04-29 23:04:24.080000000
39780,3,1,16,1,2025-04-29 23:04:24.083000000
39780,5,1,16,1,2025-04-29 23:04:24.083000000
39788,7,1,0,1,2025-04-29 23:04:19.220000000
39788,9,1,0,1,2025-04-30 19:12:50.040000000
39793,46,1,0,1,2025-04-29 23:04:23.567000000
39793,47,1,0,1,2025-04-29 23:04:23.573000000
39797,11,1,0,1,2025-04-29 23:04:24.083000000
39797,13,1,0,1,2025-04-29 23:04:24.083000000
39799,15,1,0,1,2025-04-29 23:04:17.003000000
39799,16,1,0,1,2025-04-29 23:04:17.003000000
39802,3,1,0,1,2025-04-29 23:04:19.753000000
39802,5,1,0,1,2025-04-29 23:04:19.757000000
39802,8,1,0,1,2025-04-29 23:04:19.757000000
39810,5,1,0,1,2025-04-29 23:04:17.680000000
39810,8,1,0,1,2025-04-29 23:04:17.683000000
39810,12,1,0,1,2025-04-29 23:04:17.683000000
39810,13,1,0,1,2025-04-29 23:04:17.683000000
39812,5,1,0,1,2025-04-29 23:04:17.687000000
39812,8,1,0,1,2025-04-29 23:04:17.690000000
39812,13,1,0,1,2025-04-29 23:04:17.690000000
39812,14,1,0,1,2025-04-29 23:04:17.690000000
39832,11,1,0,1,2025-04-29 23:04:22.857000000
39832,13,1,0,1,2025-04-29 23:04:22.857000000
39835,10,1,0,1,2025-04-29 23:04:23.180000000
39836,6,1,0,1,2025-12-29 15:42:01.307000000
39836,8,1,0,1,2025-12-29 15:42:01.307000000
39840,13,1,176,1,2025-04-29 23:04:19.757000000
39840,14,1,176,1,2025-04-29 23:04:19.760000000
39849,3,1,0,1,2025-04-29 23:04:24.090000000
39851,10,1,176,2,2024-09-04 20:29:24.873000000
39851,13,1,176,2,2024-09-04 20:29:24.873000000
39851,15,1,176,1,2025-04-29 23:04:24.093000000
39853,3,1,16,1,2025-04-29 23:04:24.093000000
39856,3,1,0,1,2025-04-29 23:04:19.053000000
39857,5,1,0,1,2025-12-29 21:40:19.990000000
39857,7,1,0,1,2025-12-29 21:40:19.990000000
39858,4,1,0,1,2025-04-29 23:04:19.270000000
39859,4,1,0,1,2025-04-29 23:04:19.273000000
39863,6,1,176,1,2025-04-29 23:04:22.830000000
39863,9,1,176,1,2025-04-29 23:04:22.833000000
39877,4,1,366,1,2025-04-29 23:04:17.007000000
39879,10,1,366,1,2025-04-29 23:04:23.577000000
39881,5,1,176,1,2025-04-29 23:04:17.690000000
39881,8,1,176,1,2025-04-29 23:04:17.693000000
39881,9,1,176,1,2025-04-29 23:04:17.693000000
39883,5,1,176,1,2025-04-29 23:04:17.697000000
39883,8,1,176,1,2025-04-29 23:04:17.700000000
39883,9,1,176,1,2025-04-29 23:04:17.700000000
39905,3,1,60,1,2025-04-29 23:04:19.230000000
39905,3,2,9,1,2025-04-29 23:04:19.230000000
39905,3,3,239,1,2025-04-29 23:04:19.233000000
39905,3,4,213,1,2025-04-29 23:04:19.233000000
39907,3,1,9,1,2025-04-29 23:04:19.237000000
39907,3,2,239,1,2025-04-29 23:04:19.237000000
39908,2,1,0,1,2025-04-29 23:04:18.860000000
39909,4,1,0,1,2025-12-18 18:35:22.830000000
39909,5,1,0,1,2025-12-18 18:35:22.830000000
39911,5,1,0,1,2025-04-29 23:04:19.240000000
39911,7,1,0,1,2025-04-29 23:04:19.240000000
39913,5,1,0,1,2025-04-29 23:04:19.243000000
39913,7,1,0,1,2025-04-29 23:04:19.247000000
39918,3,1,0,1,2025-04-29 23:04:16.357000000
39919,5,1,0,1,2025-06-27 15:20:41.227000000
39920,4,1,226,1,2025-04-29 23:04:19.387000000
39920,4,2,330,1,2025-04-29 23:04:19.407000000
39921,4,1,226,1,2025-04-29 23:04:19.237000000
39921,4,2,330,1,2025-04-29 23:04:19.253000000
39922,5,1,0,1,2025-04-29 23:04:19.977000000
39923,6,1,0,1,2025-06-27 16:16:26.427000000
39923,9,1,0,1,2025-06-27 16:16:26.427000000
39923,13,1,0,1,2025-06-27 16:16:26.427000000
39926,5,1,0,1,2025-04-29 23:04:19.990000000
39927,5,1,0,1,2025-06-27 16:18:25.813000000
39927,7,1,0,1,2025-06-27 16:18:25.813000000
39927,10,1,0,1,2025-06-27 16:18:25.813000000
39932,4,1,0,1,2025-04-29 23:04:16.400000000
39933,5,1,0,1,2025-04-29 23:04:15.453000000
39934,4,1,0,1,2025-04-29 23:04:16.430000000
39935,8,1,0,1,2025-04-29 23:04:15.453000000
39936,14,1,0,1,2025-04-29 23:04:18.090000000
39937,4,1,0,1,2025-04-29 23:04:19.063000000
39938,4,1,0,1,2025-06-24 17:18:31.897000000
39939,3,1,0,1,2025-04-29 23:04:19.080000000
39940,7,1,0,1,2025-06-24 17:21:10.193000000
39940,9,1,0,1,2025-06-24 17:21:10.193000000
39942,5,1,0,1,2025-04-29 23:04:24.097000000
39943,4,1,0,1,2025-04-29 23:04:20
39944,6,1,0,1,2025-06-04 13:50:11.910000000
39944,7,1,0,1,2025-06-04 13:50:11.910000000
39945,5,1,0,1,2025-04-29 23:04:20.017000000
39946,7,1,0,1,2025-06-04 13:59:16.173000000
39946,8,1,0,1,2025-06-04 13:59:16.173000000
39947,3,1,0,1,2025-04-29 23:04:20.030000000
39948,6,1,0,1,2025-06-04 12:53:29.743000000
39949,3,1,0,1,2025-04-29 23:04:20.040000000
39950,6,1,0,1,2025-06-04 12:55:12.913000000
39956,5,1,0,1,2025-04-29 23:04:24.097000000
39958,4,1,0,1,2025-04-29 23:04:19.763000000
39960,3,1,0,1,2025-04-29 23:04:17.703000000
39960,4,1,0,1,2025-04-29 23:04:17.703000000
39962,3,1,0,1,2025-04-29 23:04:17.707000000
39962,4,1,0,1,2025-04-29 23:04:17.707000000
39983,8,1,0,1,2025-04-29 23:04:22.177000000
39986,2,1,0,1,2025-04-29 23:04:18.900000000
39987,4,1,0,1,2025-05-28 17:11:21.410000000
39988,2,1,0,1,2025-04-29 23:04:18.913000000
39989,4,1,0,1,2025-05-28 18:04:21.570000000
39995,5,1,333,1,2025-04-29 23:04:23.580000000
39996,7,1,0,1,2025-04-29 23:04:16.557000000
39999,3,1,0,1,2025-04-29 23:04:19.107000000
40000,3,1,0,1,2025-06-26 18:49:47.017000000
40016,43,1,0,1,2025-04-29 23:04:22.203000000
40021,2,1,0,1,2025-04-29 23:04:18.927000000
40022,3,1,0,1,2025-06-27 18:02:39.323000000
40025,8,1,0,1,2025-04-29 23:04:16.457000000
40031,3,1,176,1,2025-04-29 23:04:22.960000000
40037,4,1,0,1,2025-04-29 23:04:22.860000000
40045,5,1,155,1,2025-04-29 23:04:23.330000000
40045,5,2,266,1,2025-04-29 23:04:23.343000000
40046,3,1,155,1,2025-06-20 12:46:48.300000000
40046,3,2,266,1,2025-06-20 12:47:08.403000000
40047,6,1,155,1,2025-04-29 23:04:22.790000000
40047,6,2,266,1,2025-04-29 23:04:22.803000000
40048,5,1,155,1,2025-06-20 12:46:48.300000000
40048,5,2,266,1,2025-06-20 12:47:08.403000000
40049,3,1,155,1,2025-04-29 23:04:20.170000000
40049,3,2,266,1,2025-04-29 23:04:20.183000000
40050,5,1,155,1,2025-09-02 20:43:08.787000000
40050,6,1,155,1,2025-09-02 20:43:08.787000000
40051,4,1,155,1,2025-04-29 23:04:20.260000000
40051,4,2,266,1,2025-04-29 23:04:20.270000000
40052,4,1,155,1,2025-09-02 20:59:14.883000000
40052,5,1,155,1,2025-09-02 20:59:14.883000000
40055,3,1,155,1,2025-04-29 23:04:19.153000000
40055,3,2,266,1,2025-04-29 23:04:19.170000000
40056,3,1,155,1,2025-09-03 10:56:29.950000000
40056,3,2,266,1,2025-09-03 10:57:10.507000000
40057,9,1,112,1,2025-04-29 23:04:16.657000000
40059,8,1,112,1,2025-04-29 23:04:20.310000000
40061,7,1,112,1,2025-04-29 23:04:20.350000000
40139,7,1,155,1,2025-04-29 23:04:19.227000000
40141,4,1,0,1,2025-04-29 23:04:16.697000000
40143,8,1,0,1,2025-04-29 23:04:20.380000000
40167,12,1,0,1,2025-04-29 23:04:23.720000000
40168,3,1,0,1,2026-01-08 13:13:21.370000000
40173,4,1,0,1,2025-04-29 23:04:19.293000000
40174,4,1,0,1,2025-04-29 23:04:19.323000000
40175,4,1,0,1,2025-04-29 23:04:20.410000000
40176,4,1,0,1,2026-01-09 16:38:12.820000000
40177,4,1,0,1,2025-04-29 23:04:23.107000000
40178,3,1,0,1,2025-04-29 23:04:19.240000000
40179,3,1,0,1,2026-01-08 13:18:40.310000000
40180,6,1,0,1,2025-04-29 23:04:23.520000000
40181,8,1,158,1,2025-04-29 23:04:23.477000000
40183,9,1,0,1,2025-05-06 14:59:41.550000000
40184,7,1,0,1,2025-04-29 23:04:19.527000000
40185,7,1,0,1,2025-04-29 23:04:19.590000000
40186,8,1,0,1,2025-07-01 13:52:35.423000000
40188,6,1,0,1,2025-05-08 21:09:11.893000000
40189,4,1,0,1,2026-01-09 21:19:04.963000000
40192,3,1,0,1,2025-05-07 19:30:51.230000000
40193,5,1,0,1,2025-10-23 15:00:57.057000000
40194,3,1,0,1,2025-05-08 14:49:33.133000000
40195,3,1,155,1,2025-05-13 16:01:34.603000000
40195,3,2,266,1,2025-05-13 16:02:05.823000000
40196,4,1,0,1,2025-08-22 14:17:54.937000000
40198,5,1,0,1,2025-08-21 18:33:51.843000000
40204,9,1,0,1,2025-05-27 16:12:55.643000000
40208,6,1,0,1,2025-07-17 15:14:21.807000000
40209,8,1,0,1,2025-08-18 13:57:13.653000000
40221,4,1,0,1,2025-08-22 13:35:57.597000000
40223,5,1,0,1,2025-09-18 15:24:26.603000000
40224,3,1,375,1,2025-11-24 14:25:39.147000000
40225,6,1,0,1,2025-08-21 18:33:09.473000000
40227,5,1,201,11,2025-06-26 14:18:47.117000000
40227,5,2,371,1,2025-06-26 14:19:03.527000000
40231,6,1,0,1,2025-09-18 15:28:34.653000000
40232,5,1,0,1,2026-01-08 13:12:28.997000000
40237,6,1,0,1,2025-07-01 16:36:41.263000000
40241,4,1,0,1,2025-08-22 13:57:45.267000000
40243,17,1,179,2,2025-07-10 11:39:23.907000000
40245,3,1,0,1,2025-07-10 11:32:41.713000000
40247,8,1,190,3,2025-07-16 16:32:22.427000000
40247,8,2,223,2,2025-07-16 16:32:22.430000000
40248,2,2,112,3,2025-07-14 12:04:41.850000000
40250,2,1,0,1,2025-07-11 14:59:03.637000000
40254,6,1,179,2,2025-07-18 13:03:30.853000000
40256,6,1,179,2,2025-07-21 13:34:54.947000000
40258,4,1,0,1,2025-08-21 18:32:21.070000000
40260,5,1,11,2,2025-07-25 12:40:00.980000000
40260,5,2,135,1,2025-07-25 12:40:21.047000000
40260,5,3,15,1,2025-07-25 12:40:31.690000000
40262,8,1,11,2,2025-07-31 12:27:41.470000000
40262,8,2,135,1,2025-07-31 12:28:17.190000000
40262,8,3,15,1,2025-07-31 12:28:37.973000000
40264,7,1,0,1,2025-09-16 18:37:03.947000000
40266,5,1,11,2,2025-09-18 15:04:54.227000000
40266,5,2,15,1,2025-09-18 15:05:12.693000000
40266,5,3,135,1,2025-09-18 15:05:25.540000000
40268,6,1,0,1,2025-09-18 15:46:43.847000000
40269,12,1,190,4,2025-08-22 15:21:00.370000000
40269,12,2,321,1,2025-08-22 15:21:15.313000000
40270,19,1,0,1,2025-08-22 13:21:02.010000000
40271,3,1,0,1,2025-08-07 14:35:46.277000000
40273,5,1,0,1,2025-08-08 17:29:33.733000000
40275,8,1,165,1,2025-08-08 17:04:54.203000000
40275,8,2,12,4,2025-08-08 17:05:07.713000000
40275,8,3,263,3,2025-08-08 17:05:25.907000000
40275,8,4,164,1,2025-08-08 17:05:37.423000000
40275,8,5,204,2,2025-08-08 17:05:52.620000000
40277,4,1,0,1,2025-08-08 17:29:55.027000000
40279,6,1,0,1,2025-09-18 18:58:16.527000000
40288,7,1,12,4,2025-09-03 13:17:16.757000000
40288,7,2,204,2,2025-09-03 13:17:16.760000000
40288,7,3,165,1,2025-09-03 13:17:16.763000000
40288,7,4,164,1,2025-09-03 13:17:16.767000000
40288,7,5,263,3,2025-09-03 13:17:16.770000000
40299,2,1,11,2,2025-09-11 19:03:41.343000000
40299,2,2,15,1,2025-09-11 19:03:59.607000000
40299,2,3,135,1,2025-09-11 19:04:16.587000000
40301,7,1,0,1,2025-09-14 23:39:17.397000000
40323,7,1,0,1,2026-01-09 13:41:13.510000000
40327,4,1,155,1,2025-12-15 15:57:13.963000000
40327,4,2,266,1,2025-12-15 15:57:27.963000000
40327,4,3,187,1,2025-12-15 15:57:39.320000000
40327,4,4,161,1,2025-12-15 15:57:48.947000000
40329,5,1,0,1,2026-01-08 15:32:03.193000000
40331,7,1,0,1,2026-01-16 23:45:28.870000000
40333,7,1,0,1,2026-01-08 19:42:20.450000000
40340,3,1,0,1,2026-01-22 17:30:00.240000000
40342,2,1,0,1,2026-01-22 19:14:23.407000000
